YGR040W,3.0,0.023268908764699545
YJL110C,5.0,0.016984214159293753
YOR250C,1.0,4.3295199145493235e-32
YPR085C,1.0,3.884173967301852e-05
YLR132C,5.0,0.02962367831878459
YGR223C,1.0,0.0034666091132706796
YLR385C,4.0,0.009041113134291246
YHL006C,1.0,3.510044316767087e-27
YPR159CA,5.0,0.0053890054880211
YDR195W,1.0,0.006197983356437501
YNL111C,6.0,0.002425017171751544
YJL075C,1.0,0.0037233983345059955
YOR379C,1.0,0.00041995510679955587
YGR142W,7.0,0.017840256709158005
YLR376C,3.0,6.07957509345898e-27
YNL263C,8.0,0.015807562059910494
YOL012C,1.0,0.0003720941289438778
YER180C,1.0,0.013183293508819305
YNL198C,1.0,0.0034666091132706796
YDR177W,1.0,9.380487072059638e-05
YBL001C,2.0,4.3295199145493235e-32
YDR488C,3.0,0.001747022273259851
YNL334C,4.0,0.019507394684444495
YFL060C,4.0,0.019507394684444495
YIL095W,4.0,0.005614590381501527
YHR074W,3.0,0.022436607420003803
YDL117W,1.0,0.0038377608405652393
YHR068W,5.0,0.020636401112758485
YHR121W,3.0,0.02146953349635392
YBR260C,4.0,0.008825808471566103
YBR188C,4.0,0.009199140768733956
YKL074C,2.0,0.020558382448416627
YPL031C,12.0,0.03570151341796778
YIL128W,1.0,4.3295199145493235e-32
YKL040C,1.0,0.009974950403938346
YML055W,5.0,0.0053890054880211
YIL153W,7.0,0.03778560551887608
YDR320CA,2.0,1.0762311523306323e-27
YKR034W,20.0,0.1008825396106598
YDR121W,2.0,5.530647117414365e-29
YDL133CA,1.0,7.556543550826988e-05
YPR066W,1.0,4.3295199145493235e-32
YLL010C,1.0,4.772399240766288e-05
YNL078W,4.0,0.003551589653182278
YER018C,4.0,0.007437788774843141
YHL004W,8.0,0.03679133935212149
YGL094C,1.0,0.0038353971128850285
YOR230W,2.0,0.0011427928573203836
YMR210W,1.0,8.40349176859012e-05
YGL130W,1.0,4.3295199145493235e-32
YKL019W,5.0,0.006706580463878317
YPL173W,2.0,0.013663939061886596
YOR167C,1.0,3.510044316767087e-27
YGR129W,1.0,0.0006214865525376232
YJR022W,1.0,0.006283572658878958
YKL071W,3.0,0.0053889523345691005
YIL079C,3.0,0.0216518933047697
YDR085C,1.0,0.013318325987599442
YIL092W,2.0,0.014411836843952522
YML043C,2.0,0.013841209643232606
YJL183W,6.0,0.0036981880716737193
YLR032W,1.0,0.0017033699172985751
YPL108W,1.0,4.3295199145493235e-32
YAL036C,4.0,0.016485092830006782
YDL045C,1.0,4.3295199145493235e-32
YHR134W,2.0,0.01138385500917929
YDR476C,4.0,0.003265267798709145
YDR239C,1.0,0.0007250633895761883
YMR111C,9.0,0.018427243296878146
YBL078C,4.0,0.0040085257524856395
YOR028C,1.0,0.00043905399287689654
YDL209C,1.0,0.0002041072594398827
YBR102C,1.0,0.013318325987599442
YKL157W,1.0,8.40349176859012e-05
YKL069W,3.0,3.5024459032393926e-06
YHR114W,2.0,0.013895329052546796
YML062C,2.0,0.014578377370087565
YLR350W,4.0,0.006272393550064682
YPL251W,1.0,0.0069007318832532225
YPL022W,3.0,2.874954003224759e-26
YHR113W,17.0,0.10595201148436745
YOR108W,4.0,0.022617825114631396
YFL017WA,3.0,0.017631727120468926
YBR233W,12.0,0.08812795351547646
YML008C,2.0,4.3295199145493235e-32
YLR219W,1.0,0.0002732214368416786
YMR314W,8.0,0.02646314744351505
YJR068W,4.0,0.00045149940084982345
YJR075W,2.0,0.0020919238770007124
YNL219C,5.0,0.0047445419804904776
YMR033W,1.0,0.00861688941942175
YCL021WA,1.0,0.0008472734743195369
YMR117C,1.0,0.0006110360518687988
YDL015C,2.0,0.0012532671404062352
YMR028W,2.0,5.530647117414365e-29
YGL225W,5.0,0.004042730027309817
YCR009C,3.0,0.00508120927852742
YOR385W,1.0,0.00467790259389298
YGL037C,5.0,0.055040247564522214
YOL143C,4.0,0.07151214316739557
YNL104C,3.0,0.0020245310574634233
YDL125C,1.0,0.008482088274864614
YGL122C,9.0,0.013310615985793315
YIL053W,1.0,0.0007248821811485196
YPL201C,3.0,0.008823480477900214
YIL109C,7.0,0.016568123361661847
YNL124W,6.0,0.0018605519593629344
YMR096W,7.0,0.022712607718797417
YPL094C,29.0,0.010276958161377156
YLR245C,10.0,0.1168079095476164
YDR502C,3.0,1.4184574958607302e-25
YLR157C,1.0,7.645206850899803e-05
YNL153C,2.0,0.013113160071677274
YFR024CA,6.0,0.008217178383056904
YIR034C,1.0,1.471969981726975e-05
YIL069C,1.0,0.0002732214368416786
YLR392C,1.0,0.00467790259389298
YGR286C,1.0,1.2261667438956845e-07
YKL063C,1.0,0.0008472734743195369
YJR024C,2.0,4.3295199145493235e-32
YOL133W,5.0,0.0005053221408134731
YER056CA,3.0,0.015524017170405382
YGR086C,4.0,0.0011226754997691372
YLR180W,3.0,1.4184574958607302e-25
YIR035C,3.0,0.04907553574739178
YHL018W,10.0,0.1032462219162706
YNL333W,8.0,0.06775643624584764
YDR032C,6.0,0.07257955722076939
YHR105W,2.0,0.012304549887999252
YOR304CA,4.0,0.017144155917106663
YER063W,1.0,0.00040892266435075376
YOR181W,1.0,0.0003690135674792179
YJR046W,3.0,0.013253609928290281
YLR393W,1.0,0.0034666091132706796
YHR123W,2.0,0.0020919238770007124
YJR047C,1.0,0.0016953558997809407
YEL034W,1.0,0.0016953558997809407
YDR510W,41.0,0.041479287756343616
YDR518W,1.0,0.00870437692883285
YPL129W,3.0,0.012194463133420787
YOL111C,5.0,0.022102479100261842
YLR215C,3.0,2.87495400322476e-26
YNR007C,2.0,0.00035919254299690914
YHL039W,1.0,0.0015138746150019024
YMR061W,2.0,0.0003479613993761902
YDR498C,1.0,0.0003720941289438778
YGR262C,2.0,0.0004065162553803195
YMR146C,1.0,3.9107580810735285e-29
YJL173C,2.0,5.530647117414365e-29
YLR208W,2.0,0.00011335084936705293
YPL204W,1.0,7.696349802276069e-06
YGR195W,4.0,0.011622870686333555
YHR072WA,3.0,0.0005441607839100077
YBL101C,1.0,3.9107580810735285e-29
YNL063W,1.0,8.40349176859012e-05
YGR119C,2.0,0.013408820435990215
YCL046W,1.0,0.004408783142844422
YJL048C,1.0,0.013318325987599442
YDR453C,1.0,9.456383305738206e-26
YLR089C,2.0,0.014236214191005384
YMR298W,2.0,0.000949549280356084
YCR088W,1.0,0.008208707837735944
YGR240C,3.0,1.0762311523306323e-27
YOR226C,1.0,0.013318325987599442
YIL045W,1.0,3.95428184443684e-07
YGL145W,1.0,3.9107580810735285e-29
YKR048C,12.0,0.0009197768667147559
YMR257C,1.0,0.00467790259389298
YBR279W,1.0,4.3295199145493235e-32
YDR486C,1.0,4.662445106622199e-05
YDR001C,1.0,4.3295199145493235e-32
YIL085C,1.0,0.0003720941289438778
YER009W,2.0,4.3295199145493235e-32
YKL168C,2.0,1.5223362714921781e-05
YNL152W,1.0,0.0038377608405652393
YLR330W,1.0,4.3295199145493235e-32
YBL047C,2.0,0.0003025996126772254
YGL071W,2.0,0.0008412251122356781
YJR056C,3.0,0.0011638779967600896
YER010C,2.0,4.3295199145493235e-32
YHR111W,7.0,0.09371311490598502
YHR211W,3.0,0.0023612569776059987
YLR328W,6.0,0.006384933978231593
YBR111C,2.0,0.028258715333416163
YJR050W,1.0,0.0006214865525376232
YDR397C,3.0,1.0762311523306323e-27
YEL054C,1.0,3.9107580810735285e-29
YDR418W,1.0,3.9107580810735285e-29
YAL044WA,4.0,0.00021069361879361633
YDR411C,5.0,0.004062462048025316
YLR279W,1.0,0.001368555044284126
YPR191W,1.0,0.004976714213098286
YJR023C,2.0,0.0002295906158624871
YDL220C,1.0,3.9107580810735285e-29
YLR268W,4.0,0.004020450443736974
YPR107C,1.0,4.3295199145493235e-32
YDR364C,1.0,0.0002041072594398827
YOR210W,1.0,4.3295199145493235e-32
YDR138W,2.0,0.013596452755925052
YNL222W,1.0,0.00870437692883285
YNL075W,1.0,0.007240056460817183
YDR374C,2.0,0.014419623765353213
YJR118C,2.0,0.0020919238770007124
YKL142W,11.0,0.0010228983371553255
YCL033C,2.0,0.007483266021318487
YMR294WA,1.0,0.007240056460817183
YMR067C,1.0,8.757287056453579e-05
YLR031W,2.0,0.0006098584151288099
YJR003C,6.0,0.04345133177394886
YNL288W,9.0,0.07487121339948073
YOL054W,2.0,0.016769873231003797
YOR095C,7.0,0.0929097610220561
YOR159C,3.0,0.007784974102574934
YBR194W,2.0,1.7433163672570503e-05
YOR094W,1.0,4.3295199145493235e-32
YPR082C,3.0,0.013410870714567494
YER126C,1.0,0.0002732214368416786
YGR263C,1.0,1.2261667438956845e-07
YDR212W,2.0,0.021392001346555247
YDL207W,1.0,4.3295199145493235e-32
YDR036C,3.0,0.006355646035489617
YDR107C,1.0,1.2261667438956845e-07
YOR361C,1.0,3.9107580810735285e-29
YJL097W,7.0,0.005997870821240365
YDR296W,3.0,0.022374358283096526
YLR167W,1.0,0.00467790259389298
YGR123C,1.0,7.645206850899803e-05
YDR086C,1.0,0.0001073169540034476
YDR477W,2.0,0.004803394676452305
YDL090C,3.0,0.0006707994134772619
YDR214W,2.0,6.366732804634817e-06
YMR213W,1.0,0.013318325987599442
YLR262C,2.0,0.00039108894943355277
YOR308C,1.0,4.3295199145493235e-32
YBL025W,1.0,4.3295199145493235e-32
YPR071W,7.0,0.0012996955294220735
YAL020C,1.0,4.3295199145493235e-32
YMR316W,1.0,0.00467790259389298
TORF21,1.0,7.556543550826988e-05
YNL147W,2.0,0.0069403198204765456
YBR212W,1.0,4.3295199145493235e-32
YGL048C,1.0,3.9107580810735285e-29
YJR053W,1.0,4.3295199145493235e-32
YJL155C,1.0,0.0008015527654916555
YKL211C,2.0,0.0034310975419039624
YOR322C,1.0,0.00467790259389298
YHR131C,1.0,0.00467790259389298
YEL056W,2.0,5.530647117414365e-29
YGR063C,1.0,1.1908449450830937e-26
YLR119W,1.0,0.0038377608405652393
YCR004C,1.0,0.005962712948242875
YBR052C,1.0,0.005962712948242875
YML053C,1.0,4.3295199145493235e-32
YDL113C,1.0,4.3295199145493235e-32
YDL164C,4.0,0.014956322690171634
YLL017W,1.0,0.0003005574132165887
YIL122W,8.0,0.009046799788948843
YML028W,4.0,1.8912766611476413e-25
YDR256C,7.0,0.10488705656729964
YBR221C,1.0,7.645206850899803e-05
TORF19,1.0,0.0010682606216629886
YCR020C,3.0,0.04907553574739178
YHR060W,1.0,4.3295199145493235e-32
YDR520C,9.0,0.07268688458074796
YBR150C,2.0,0.00042321025283889623
YNL189W,22.0,0.13709264106509433
YDL189W,4.0,0.022104582083729438
YOL109W,1.0,1.2261667438956845e-07
YIL008W,1.0,0.0076989718048258715
YJL127WA,1.0,1.2261667438956845e-07
YGL144C,1.0,1.2261667438956845e-07
YGR130C,2.0,0.0015673424901239425
YPR153W,1.0,8.61673772505965e-06
YHR184W,1.0,0.0006214865525376232
YMR059W,1.0,0.013318325987599442
YOR129C,1.0,3.9107580810735285e-29
YMR276W,3.0,0.0042957116442227765
YBR123C,1.0,0.013318325987599442
YGR113W,1.0,0.013318325987599442
YDL053C,1.0,0.000257357816938415
YBR094W,1.0,3.510044316767087e-27
YGL051W,4.0,0.00022141739578857236
YOL003C,3.0,0.0035455162917154433
YMR135C,1.0,4.3295199145493235e-32
YKR014C,2.0,0.0001707242065048881
YKL154W,2.0,0.0008768524383579047
YJR039W,2.0,0.0068510056636478635
YLR108C,3.0,0.0037771930128999006
YGL090W,4.0,0.003476655775207858
YAR028W,4.0,0.0020304595416722145
YJL117W,4.0,0.004541732013701563
YDR132C,7.0,0.012293800517539599
YJL058C,12.0,0.045323108353367746
YJR044C,2.0,0.001491423338941338
YIL105C,3.0,0.01451037830934444
YLR386W,9.0,0.05493602145578581
YOL126C,4.0,0.0026082571088022455
YPR118W,2.0,4.3295199145493235e-32
YAL055W,2.0,0.0008768524383579047
YJR010CA,1.0,0.0012446504026811757
YNL149C,1.0,0.0008709313676146463
YFL039C,9.0,0.06809575472110262
YBR241C,3.0,0.003173176969417437
YFL017C,2.0,4.3295199145493235e-32
YIR038C,52.0,0.015085359777025964
YPR048W,1.0,4.3295199145493235e-32
YOR111W,6.0,0.052851068138375056
YPL053C,2.0,0.0017195845547027062
YGL004C,2.0,5.530647117414365e-29
YDL100C,22.0,0.010599259737895989
YPR158W,1.0,4.3295199145493235e-32
YLR345W,10.0,0.00975689151090321
YKL122C,1.0,4.3295199145493235e-32
YKL008C,1.0,0.0012446504026811757
YBR042C,1.0,0.001368555044284126
YNR064C,2.0,4.3295199145493235e-32
YCR068W,3.0,0.001919885342772696
YIL026C,1.0,4.3295199145493235e-32
YOL145C,4.0,0.02140659355064192
YBR200W,2.0,5.530647117414365e-29
YJR057W,3.0,0.04907553574739178
YKL189W,6.0,0.04211012972737837
YNR067C,1.0,0.0008709313676146463
YBR029C,2.0,0.0017195845547027062
YGL115W,7.0,0.05366548960612441
YPL267W,2.0,7.697251878352329e-06
YML051W,29.0,0.022781819733884642
YPL070W,28.0,0.22716526492426145
YEL042W,4.0,0.004914071335999569
YMR047C,5.0,0.001099852089868691
YAL021C,4.0,0.007145606316001131
YLL014W,3.0,0.003507371724580014
YGR099W,7.0,0.005677477601207479
YLL045C,1.0,0.0008091289071841079
YNL126W,1.0,4.3295199145493235e-32
YPL088W,10.0,0.1129146087588721
YFL047W,1.0,0.00027812676832561
YML106W,3.0,0.04907553574739178
YGL156W,2.0,0.010122838453251912
YDR171W,5.0,0.010856963083832761
YML082W,1.0,0.0007820194834241117
YGR088W,3.0,0.06673842036197197
YPR049C,4.0,0.011172844414242027
YER024W,1.0,4.3295199145493235e-32
YPR193C,3.0,0.020332909590606
YHR140W,1.0,0.0012446504026811757
YNL044W,13.0,0.10757237732109781
YOL018C,3.0,0.002130160119212249
YDR513W,1.0,0.0008709313676146463
YLR297W,1.0,0.0008709313676146463
YDL072C,1.0,0.0008091289071841079
YGL221C,2.0,4.3295199145493235e-32
YER188W,1.0,0.013183293508819305
YOR283W,1.0,0.001048908903117546
YHR034C,2.0,0.01087410226769904
YJR058C,2.0,0.0043001217589226995
YPL100W,2.0,0.0034902107557001423
YFL038C,2.0,0.00039108894943355277
YJL011C,4.0,0.004105615315552697
YOR109W,1.0,0.0034666091132706796
YOR054C,1.0,4.3295199145493235e-32
YOR117W,4.0,0.013600665482560524
YBR234C,2.0,0.0006948994311174724
YGR180C,2.0,0.0011427928573203836
YNL099C,2.0,1.4184574958607302e-25
YJR136C,1.0,3.884173967301852e-05
YKL075C,1.0,4.3295199145493235e-32
YBR201W,1.0,0.0008091289071841079
YIL162W,1.0,0.0008709313676146463
YGL086W,1.0,0.013318325987599442
YBL057C,1.0,0.00035290528996466023
YKL192C,1.0,0.00017796643082625
YER017C,1.0,0.0008709313676146463
YDR304C,1.0,0.0008709313676146463
YBR182C,2.0,0.017996228581492423
YHR057C,1.0,0.0008709313676146463
YGR029W,1.0,0.0023589844529623115
YBR276C,1.0,0.0005508629430934546
YKL214C,1.0,0.00040892266435075376
YDR314C,1.0,0.00010253939572267998
YHR128W,2.0,0.0059318805591639335
YMR218C,2.0,0.006242889801605893
YML077W,1.0,5.036929864846766e-05
YDR051C,3.0,0.04907553574739178
YJL025W,8.0,0.03611460679024311
YPL122C,1.0,0.002635156521977727
YDL157C,1.0,0.00014891749220275903
YPL280W,3.0,2.592509660048589e-24
YOR136W,1.0,0.006200756222260828
YER022W,1.0,7.645206850899803e-05
YER134C,1.0,2.9881248291300782e-05
YIL051C,1.0,0.005077122759640619
YER015W,2.0,0.0031034344009027307
YLR244C,2.0,5.530647117414365e-29
YLR011W,3.0,0.04907553574739178
YLR389C,1.0,0.008243979925088551
YJL068C,2.0,4.3295199145493235e-32
YEL020C,2.0,4.3295199145493235e-32
YPR149W,1.0,0.0001966742640101419
YNL286W,4.0,0.011110071068947262
YJL121C,2.0,4.3295199145493235e-32
YKR043C,2.0,4.3295199145493235e-32
YFL044C,3.0,0.004257933884936292
YDR328C,5.0,0.0008987422313665848
YNL049C,1.0,0.00011335084936705295
YMR092C,1.0,0.005594292989120112
YNL093W,1.0,0.00016350620844418314
YBR195C,1.0,9.019346288233262e-05
YHR096C,1.0,0.0012446504026811757
YGR074W,1.0,4.3295199145493235e-32
YGR038W,2.0,0.002053779309865283
YBR243C,1.0,0.0012446504026811757
YIL124W,1.0,0.0012446504026811757
YBR126WA,1.0,0.0012446504026811757
YNR030W,2.0,0.0017195845547027062
YGL104C,3.0,0.0040667978616800325
YGR027C,2.0,0.0003654539617424718
YDR361C,8.0,0.013003128107458916
YBL037W,3.0,0.006598556799562724
YPR181C,3.0,0.0013797504136486129
YLL036C,4.0,0.002484503625381532
YOL061W,1.0,4.3295199145493235e-32
YGR250C,2.0,5.530647117414365e-29
YLR173W,1.0,0.0002645837897850797
YNL135C,3.0,0.01371118230506945
YDL195W,2.0,0.0013704383280248264
YIR036C,2.0,4.3295199145493235e-32
YNL277W,2.0,4.3295199145493235e-32
YMR079W,7.0,0.010406296196914458
YLR455W,1.0,4.3295199145493235e-32
YGL095C,2.0,0.00017676221126372753
YKL181W,1.0,4.3295199145493235e-32
YHR180W,1.0,0.0008709313676146463
YMR016C,1.0,7.696349802276069e-06
YML101C,1.0,0.0008709313676146463
YPL157W,2.0,0.0004457246026178444
YER150W,1.0,0.0008709313676146463
YDL184C,1.0,7.556543550826988e-05
YLR096W,1.0,0.004224458381605673
YLL001W,5.0,0.0748941672339156
YGR122W,1.0,0.0038702234431901897
YAL027W,1.0,1.5559138930893836e-26
YGL213C,1.0,4.3295199145493235e-32
YOR301W,1.0,3.2916351852345214e-05
YOR321W,1.0,0.0012446504026811757
YHR026W,1.0,0.0012446504026811757
YDR159W,1.0,0.013318325987599442
YJL090C,4.0,0.011730457270193598
YCR063W,2.0,6.29986510752876e-05
YMR121C,1.0,4.427077049865663e-05
YOL089C,1.0,3.476727290746939e-05
YML064C,3.0,0.021916556705436956
YGR028W,1.0,0.0008709313676146463
YML038C,1.0,0.0012446504026811757
YJR073C,1.0,0.0012446504026811757
YIL065C,4.0,0.006834590475516178
YPR075C,1.0,0.0008709313676146463
YDR526C,1.0,0.0008709313676146463
YCR073C,2.0,0.0014756682970439347
YML042W,8.0,0.09555475788789955
YML014W,1.0,0.0007200690158044056
YBL091CA,4.0,0.004354645198899551
YPR173C,4.0,0.006297750942024584
YML125C,2.0,0.002698242817395906
YIR015W,1.0,0.0008015527654916555
YOR288C,2.0,0.0011812230361279857
YIL033C,4.0,0.0006856081462690638
YHL003C,4.0,0.0012392026938553326
YGR247W,1.0,0.008287784956139185
YPR017C,2.0,0.013273486971701637
YOL149W,3.0,6.07957509345898e-27
YCR027C,1.0,0.003922082230991083
YHL033C,1.0,0.0008091289071841079
YNL181W,1.0,0.00012063276435352766
YKL132C,1.0,4.3295199145493235e-32
YGL053W,8.0,0.008094598928589597
YOR258W,1.0,4.3295199145493235e-32
YGR205W,1.0,4.3295199145493235e-32
YDR446W,1.0,0.0034077810952148173
YNL229C,12.0,0.10034912067934341
YMR233W,1.0,0.0034077810952148173
YPL209C,1.0,4.3295199145493235e-32
YGL153W,14.0,0.07544338296707327
YNL088W,1.0,0.0034077810952148173
YKL032C,2.0,0.004143176954377614
YML023C,2.0,0.0034309390869624915
YBR249C,1.0,0.0034077810952148173
YGL087C,1.0,4.3295199145493235e-32
YGR179C,1.0,1.2804359312970502e-05
YPR019W,1.0,0.004224458381605673
YJR052W,1.0,0.00034714646474897536
YAL016W,2.0,0.0005653112772396582
YKL043W,1.0,0.0034077810952148173
YBR223C,1.0,0.0034077810952148173
YJR076C,3.0,0.0034544139885931075
YFR047C,3.0,0.012270730553912406
YDR335W,2.0,0.0008514247472888828
YHR090C,1.0,4.3295199145493235e-32
YNL273W,1.0,1.471969981726975e-05
YNL042W,1.0,0.0034077810952148173
YMR219W,1.0,0.0034077810952148173
YLL060C,2.0,4.3295199145493235e-32
YDL044C,1.0,0.004513162180384242
YOR144C,1.0,0.0034077810952148173
YDR174W,3.0,0.003712813365917052
YGL060W,2.0,0.00041052834148785363
YMR159C,3.0,0.0006805666809473452
YDL208W,4.0,0.0036424812163150457
YML016C,1.0,4.3295199145493235e-32
YLR423C,59.0,0.16211756871784902
YGR238C,1.0,3.510044316767087e-27
YOL123W,2.0,0.011068461260291425
YBR264C,1.0,0.00016350620844418314
YFL009W,4.0,0.0011808212999618194
YIR001C,1.0,3.9107580810735285e-29
YLR432W,3.0,1.0762311523306323e-27
YGL108C,1.0,8.757287056453579e-05
